timestamps,,,,,Marker
1490137055.000,-201.381,-10.354,104.326,-149.617,0
1490137055.015,-119.075,80.142,142.255,-178.676,0
1490137055.015,-82.145,123.056,217.155,259.706,0
1490137055.016,-192.334,14.834,116.567,11.205,0
1490137055.016,-157.951,51.222,106.002,-274.767,0
1490137055.030,-75.866,129.387,210.814,154.527,0
1490137055.030,-158.910,51.927,157.188,179.474,0
1490137055.045,-187.988,19.412,84.032,-264.994,0
1490137055.045,-72.872,134.850,192.408,-8.316,0
1490137055.046,-102.226,99.754,205.044,268.076,0
1490137055.046,-201.697,10.247,96.706,-157.053,0
1490137055.060,-124.208,94.599,151.666,-183.173,0
1490137055.060,-84.002,122.489,215.800,258.706,0
1490137055.076,-205.956,-9.843,118.592,11.932,0
1490137055.076,-154.108,57.533,106.441,-269.237,0
1490137055.076,-76.788,125.638,201.074,150.209,0
1490137055.076,-160.012,45.975,166.304,181.035,0
1490137055.090,-191.550,19.945,81.236,-271.829,0
1490137055.090,-90.758,140.394,186.004,-10.150,0
1490137055.105,-106.327,88.720,198.677,273.852,0
1490137055.105,-197.700,-8.806,71.797,-155.881,0
1490137055.106,-111.251,79.469,148.773,-180.134,0
1490137055.106,-90.489,116.634,222.877,271.640,0
1490137055.120,-208.640,6.812,125.704,7.495,0
1490137055.120,-146.735,51.214,115.505,-264.774,0
1490137055.135,-80.600,131.078,206.083,160.395,0
1490137055.135,-158.263,51.190,162.798,179.642,0
1490137055.136,-167.471,20.900,93.325,-266.098,0
1490137055.136,-77.098,135.549,183.526,-17.800,0
1490137055.150,-115.597,85.827,198.405,270.548,0
1490137055.150,-190.664,-2.016,106.333,-153.257,0
1490137055.165,-124.675,107.864,130.801,-179.141,0
1490137055.165,-84.092,118.996,204.748,261.559,0
1490137055.166,-186.890,-2.229,112.317,-0.260,0
1490137055.166,-152.343,55.689,110.611,-263.844,0
1490137055.180,-77.476,117.059,208.464,154.664,0
1490137055.180,-143.979,69.027,172.127,178.616,0
1490137055.195,-194.860,25.891,71.853,-261.888,0
1490137055.195,-87.426,118.811,179.586,-6.380,0
1490137055.196,-123.146,81.442,194.836,278.224,0
1490137055.196,-199.978,8.746,93.757,-153.828,0
1490137055.210,-111.131,93.812,140.594,-180.224,0
1490137055.210,-81.674,105.755,215.300,261.311,0
1490137055.225,-189.604,5.372,121.844,9.125,0
1490137055.225,-165.001,54.599,114.514,-271.124,0
1490137055.226,-84.067,121.706,201.016,155.342,0
1490137055.226,-162.299,40.408,165.524,179.392,0
1490137055.247,-218.345,14.157,87.502,-262.059,0
1490137055.247,-81.556,124.819,180.508,-12.871,0
1490137055.255,-104.100,81.582,202.127,272.171,0
1490137055.255,-197.437,3.029,89.537,-166.695,0
1490137055.256,-111.021,91.375,138.247,-175.742,0
1490137055.256,-70.909,129.401,222.599,266.556,0
1490137055.270,-195.316,3.942,114.957,4.815,0
1490137055.270,-168.058,53.972,106.542,-262.760,0
1490137055.285,-87.936,114.718,211.086,151.563,0
1490137055.285,-148.650,43.274,153.955,174.610,0
1490137055.286,-186.931,27.312,102.535,-265.583,0
1490137055.286,-79.202,129.919,189.071,-3.403,0
1490137055.300,-120.109,85.085,197.637,271.384,0
1490137055.300,-201.998,8.454,96.929,-163.667,0
1490137055.315,-109.411,95.682,145.493,-177.842,0
1490137055.315,-90.515,104.962,217.686,269.793,0
1490137055.316,-193.190,-2.523,120.038,5.127,0
1490137055.316,-156.795,61.746,110.523,-271.143,0
1490137055.330,-72.806,132.727,208.600,154.613,0
1490137055.330,-157.612,54.847,165.311,171.011,0
1490137055.345,-196.253,21.974,97.768,-265.529,0
1490137055.345,-82.031,118.016,177.056,-6.734,0
1490137055.346,-131.371,77.188,190.798,272.676,0
1490137055.346,-201.326,-1.829,88.796,-160.154,0
1490137055.360,-128.819,97.961,141.437,-172.207,0
1490137055.360,-78.156,129.374,220.104,267.539,0
1490137055.375,-193.828,5.711,118.405,1.760,0
1490137055.375,-157.115,60.944,117.609,-268.388,0
1490137055.376,-64.629,136.802,203.198,160.644,0
1490137055.376,-152.954,44.651,162.934,173.163,0
1490137055.390,-197.246,-8.576,91.450,-267.345,0
1490137055.390,-86.682,119.862,186.150,0.258,0
1490137055.405,-109.558,103.504,201.366,271.455,0
1490137055.405,-204.784,16.439,90.358,-166.009,0
1490137055.406,-107.287,96.089,139.293,-177.808,0
1490137055.406,-91.196,124.346,207.873,264.620,0
1490137055.420,-202.237,6.161,110.613,-8.276,0
1490137055.420,-168.479,53.484,107.543,-272.100,0
1490137055.435,-58.617,129.107,207.168,165.567,0
1490137055.435,-160.631,35.486,157.353,167.888,0
1490137055.436,-191.810,15.861,90.689,-257.455,0
1490137055.450,-76.309,112.700,188.624,-3.532,0
1490137055.450,-114.564,73.816,195.279,269.269,0
1490137055.451,-200.810,8.462,92.458,-162.884,0
1490137055.451,-114.001,91.403,134.537,-177.787,0
1490137055.465,-83.938,123.063,218.982,263.837,0
1490137055.465,-195.645,7.758,126.798,2.552,0
1490137055.480,-164.748,45.645,108.618,-272.379,0
1490137055.480,-87.099,113.620,210.854,160.838,0
1490137055.481,-153.863,47.009,171.820,178.489,0
1490137055.481,-186.468,31.346,80.873,-256.005,0
1490137055.495,-76.786,128.593,192.986,-1.339,0
1490137055.495,-120.539,79.383,200.752,264.087,0
1490137055.510,-213.857,10.389,97.434,-163.170,0
1490137055.510,-120.062,99.334,143.369,-178.537,0
1490137055.511,-84.913,114.830,211.867,261.400,0
1490137055.511,-200.098,4.929,121.743,-3.747,0
1490137055.525,-148.945,62.006,118.463,-258.865,0
1490137055.525,-67.806,123.989,216.959,164.677,0
1490137055.540,-155.944,37.953,167.585,177.320,0
1490137055.540,-204.515,2.637,91.459,-257.058,0
1490137055.541,-80.950,130.898,189.862,-1.644,0
1490137055.541,-107.754,79.774,187.973,266.599,0
1490137055.555,-205.979,-9.441,92.744,-165.464,0
1490137055.555,-120.225,94.283,147.232,-166.878,0
1490137055.570,-75.318,130.005,211.351,264.701,0
1490137055.570,-197.515,9.711,122.188,2.926,0
1490137055.571,-162.482,56.375,110.894,-269.787,0
1490137055.571,-71.305,130.225,204.363,164.294,0
1490137055.585,-154.839,31.432,164.290,163.359,0
1490137055.585,-194.998,9.531,85.771,-272.635,0
1490137055.600,-91.457,134.524,189.203,0.634,0
1490137055.600,-118.994,72.232,186.675,272.063,0
1490137055.601,-198.041,-2.842,105.987,-160.879,0
1490137055.601,-117.190,101.589,150.673,-167.211,0
1490137055.615,-84.815,118.102,213.042,263.990,0
1490137055.615,-201.119,-1.361,111.492,-0.514,0
1490137055.630,-159.383,46.653,107.034,-271.006,0
1490137055.630,-78.319,130.313,219.861,162.932,0
1490137055.631,-146.890,63.960,174.837,165.459,0
1490137055.631,-188.957,14.376,94.317,-266.099,0
1490137055.645,-84.499,124.290,177.673,-0.565,0
1490137055.645,-113.285,97.909,194.206,265.344,0
1490137055.660,-209.569,1.674,94.821,-167.759,0
1490137055.660,-118.478,89.133,145.061,-173.623,0
1490137055.661,-78.022,122.592,213.990,259.583,0
1490137055.661,-198.693,11.210,110.394,-9.466,0
1490137055.675,-153.618,53.582,116.096,-271.707,0
1490137055.675,-82.023,128.146,206.959,158.364,0
1490137055.690,-154.622,50.423,161.852,170.622,0
1490137055.690,-191.449,29.498,87.383,-274.711,0
1490137055.691,-67.773,135.373,186.032,8.529,0
1490137055.691,-110.310,76.372,190.432,260.768,0
1490137055.705,-215.443,-1.960,67.374,-174.915,0
1490137055.705,-112.586,91.252,147.070,-172.767,0
1490137055.720,-90.893,92.716,215.164,261.868,0
1490137055.720,-197.783,-4.103,110.809,-14.731,0
1490137055.721,-148.930,52.895,112.188,-256.651,0
1490137055.721,-70.424,134.562,217.206,171.992,0
1490137055.735,-154.811,50.982,155.434,157.381,0
1490137055.735,-190.011,15.109,88.651,-257.400,0
1490137055.750,-81.171,126.833,183.945,4.593,0
1490137055.750,-121.521,85.990,200.735,271.189,0
1490137055.751,-201.925,5.043,98.019,-162.594,0
1490137055.751,-111.810,88.340,144.725,-173.791,0
1490137055.765,-81.253,111.500,221.301,266.086,0
1490137055.765,-199.023,0.705,119.770,-5.860,0
1490137055.780,-157.975,62.815,112.204,-265.368,0
1490137055.780,-71.230,148.640,214.934,172.460,0
1490137055.781,-155.269,48.104,162.781,160.141,0
1490137055.781,-189.452,15.242,89.191,-265.198,0
1490137055.795,-88.970,135.732,191.535,14.047,0
1490137055.795,-114.656,91.504,195.053,266.380,0
1490137055.810,-214.560,-1.518,86.337,-176.447,0
1490137055.810,-123.028,86.667,158.486,-166.583,0
1490137055.811,-74.093,115.933,213.453,271.765,0
1490137055.811,-191.859,-4.252,113.968,-4.692,0
1490137055.825,-157.035,48.224,106.129,-267.109,0
1490137055.825,-75.219,112.238,213.055,175.368,0
1490137055.840,-164.759,40.585,158.901,167.117,0
1490137055.840,-194.222,21.000,88.703,-270.514,0
1490137055.841,-91.598,134.096,192.397,10.515,0
1490137055.841,-103.128,90.096,200.664,261.958,0
1490137055.855,-204.741,-5.642,90.850,-174.541,0
1490137055.855,-121.582,87.641,145.177,-170.070,0
1490137055.870,-82.345,123.707,221.769,272.568,0
1490137055.870,-203.005,1.146,116.128,-9.690,0
1490137055.877,-154.677,54.015,105.144,-273.910,0
1490137055.877,-74.540,117.816,215.398,167.172,0
1490137055.885,-156.335,38.620,162.856,155.028,0
1490137055.885,-187.597,28.556,90.388,-280.161,0
1490137055.900,-86.809,134.479,179.313,-0.329,0
1490137055.900,-131.523,82.622,196.863,256.421,0
1490137055.901,-207.548,1.178,104.476,-178.556,0
1490137055.901,-109.441,96.712,123.189,-176.411,0
1490137055.915,-86.491,113.117,225.507,257.730,0
1490137055.915,-203.811,-5.872,115.625,-25.168,0
1490137055.930,-151.948,40.273,109.843,-271.163,0
1490137055.930,-75.054,119.426,211.906,161.582,0
1490137055.931,-167.153,47.276,159.312,147.760,0
1490137055.931,-187.057,25.828,96.796,-281.375,0
1490137055.945,-88.864,133.277,191.466,1.883,0
1490137055.945,-122.717,90.410,197.549,263.173,0
1490137055.960,-199.314,0.787,92.667,-179.908,0
1490137055.960,-114.267,99.635,150.458,-175.343,0
1490137055.961,-81.803,108.283,217.909,263.472,0
1490137055.961,-208.320,-0.836,113.364,-20.584,0
1490137055.975,-166.536,39.923,108.857,-281.551,0
1490137055.975,-69.577,123.598,210.495,166.985,0
1490137055.990,-164.174,46.795,160.937,151.711,0
1490137055.990,-179.418,19.808,87.403,-272.338,0
1490137055.991,-78.244,136.981,194.262,9.544,0
1490137055.991,-121.997,87.514,190.301,261.021,0
1490137056.005,-205.887,4.009,92.211,-172.815,0
1490137056.005,-110.705,96.394,147.657,-158.897,0
1490137056.020,-89.703,109.826,194.505,262.820,0
1490137056.020,-206.635,4.750,121.648,-19.064,0
1490137056.021,-149.581,48.104,109.845,-267.715,0
1490137056.021,-73.435,134.165,211.561,171.759,0
1490137056.035,-156.951,39.456,166.551,152.883,0
1490137056.035,-184.865,20.274,94.614,-275.627,0
1490137056.050,-80.524,139.178,192.029,12.153,0
1490137056.050,-126.928,80.608,192.588,259.975,0
1490137056.051,-206.996,13.985,92.108,-174.092,0
1490137056.051,-120.322,101.613,148.650,-158.237,0
1490137056.065,-79.652,117.704,210.431,272.773,0
1490137056.065,-200.432,1.457,118.175,-12.667,0
1490137056.080,-154.692,50.926,116.810,-263.296,0
1490137056.080,-75.494,120.199,206.843,161.307,0
1490137056.081,-165.397,43.871,161.799,147.111,0
1490137056.081,-187.156,24.053,96.261,-267.371,0
1490137056.095,-90.182,120.384,184.592,13.164,0
1490137056.095,-112.431,101.950,193.431,266.526,0
1490137056.110,-216.755,-3.762,96.860,-177.314,0
1490137056.110,-109.471,96.536,144.669,-159.466,0
1490137056.111,-75.383,131.330,211.402,268.467,0
1490137056.111,-196.612,7.416,112.926,-15.549,0
1490137056.125,-147.741,56.295,109.186,-267.532,0
1490137056.125,-77.272,125.706,211.785,169.051,0
1490137056.140,-144.654,45.268,164.546,152.648,0
1490137056.140,-181.480,28.734,89.419,-274.849,0
1490137056.141,-73.530,122.323,185.043,10.982,0
1490137056.141,-116.143,84.539,198.344,258.984,0
1490137056.155,-204.853,7.145,77.904,-181.808,0
1490137056.155,-116.926,94.029,150.512,-155.118,0
1490137056.170,-97.480,108.298,212.309,265.249,0
1490137056.170,-205.997,6.506,116.006,-25.745,0
1490137056.171,-149.852,64.349,118.966,-261.000,0
1490137056.171,-70.897,136.501,219.440,177.670,0
1490137056.185,-165.420,42.330,160.975,163.368,0
1490137056.185,-176.639,20.612,84.898,-271.103,0
1490137056.200,-80.421,122.317,184.007,19.343,0
1490137056.200,-115.729,80.875,191.152,264.379,0
1490137056.201,-214.235,4.110,91.420,-168.716,0
1490137056.201,-109.800,87.643,156.956,-155.961,0
1490137056.215,-80.537,127.134,221.950,269.200,0
1490137056.215,-213.509,7.697,111.735,-23.874,0
1490137056.230,-158.759,46.717,103.560,-266.032,0
1490137056.230,-80.178,130.878,209.307,182.664,0
1490137056.237,-143.831,46.767,151.761,150.856,0
1490137056.237,-187.685,18.632,88.613,-272.717,0
1490137056.245,-77.289,122.884,175.025,23.343,0
1490137056.245,-115.507,82.396,195.582,268.327,0
1490137056.260,-206.371,-1.000,93.785,-181.969,0
1490137056.260,-111.197,88.714,148.786,-157.676,0
1490137056.261,-78.990,118.355,211.626,273.854,0
1490137056.261,-195.758,15.896,114.467,-19.799,0
1490137056.275,-157.470,55.657,122.712,-257.387,0
1490137056.275,-83.467,125.969,219.061,175.022,0
1490137056.290,-170.128,37.102,154.985,155.447,0
1490137056.290,-213.447,30.351,94.496,-277.199,0
1490137056.291,-80.387,130.560,192.079,24.317,0
1490137056.291,-99.105,100.095,202.194,257.868,0
1490137056.305,-195.670,-6.923,94.287,-182.614,0
1490137056.305,-106.703,97.108,149.280,-159.941,0
1490137056.320,-85.201,130.938,215.489,271.833,0
1490137056.320,-203.093,7.656,103.199,-21.547,0
1490137056.321,-160.019,57.368,109.087,-266.335,0
1490137056.321,-79.703,124.793,211.776,177.997,0
1490137056.335,-159.333,46.809,160.412,152.031,0
1490137056.335,-191.354,32.410,78.123,-274.314,0
1490137056.350,-81.799,138.161,198.291,19.397,0
1490137056.350,-108.233,72.934,196.878,264.284,0
1490137056.351,-200.982,-1.924,88.462,-176.131,0
1490137056.351,-121.339,103.692,149.099,-152.668,0
1490137056.365,-84.802,121.953,222.414,271.995,0
1490137056.365,-195.802,-2.414,114.824,-24.425,0
1490137056.380,-152.672,50.941,110.407,-265.735,0
1490137056.380,-77.738,127.981,212.714,178.533,0
1490137056.381,-157.315,45.988,154.533,155.668,0
1490137056.381,-190.776,18.264,91.179,-271.021,0
1490137056.395,-96.974,124.415,192.652,20.618,0
1490137056.395,-120.793,66.993,199.703,262.565,0
1490137056.410,-197.446,-0.438,97.739,-176.091,0
1490137056.410,-119.939,85.604,139.078,-148.044,0
1490137056.411,-95.089,112.661,215.011,269.215,0
1490137056.411,-202.330,13.049,113.693,-18.967,0
1490137056.425,-148.414,60.887,113.682,-254.928,0
1490137056.425,-72.376,129.565,213.502,182.911,0
1490137056.440,-162.213,38.401,139.826,149.252,0
1490137056.440,-197.921,24.739,102.247,-263.326,0
1490137056.441,-77.107,125.677,188.691,19.620,0
1490137056.455,-102.101,90.238,190.656,261.567,0
1490137056.455,-209.103,6.790,88.471,-178.552,0
1490137056.456,-120.507,97.559,151.157,-149.869,0
1490137056.456,-85.949,113.523,217.509,270.857,0
1490137056.470,-208.830,10.518,113.977,-35.344,0
1490137056.470,-151.810,51.087,113.031,-259.723,0
1490137056.485,-75.264,129.436,216.142,183.752,0
1490137056.485,-162.474,45.359,168.271,153.343,0
1490137056.486,-179.367,30.041,100.811,-270.021,0
1490137056.486,-84.611,121.386,191.980,21.532,0
1490137056.500,-136.738,63.919,179.713,257.589,0
1490137056.500,-206.936,-0.101,89.249,-177.342,0
1490137056.515,-111.795,95.631,148.394,-152.410,0
1490137056.515,-97.985,111.453,211.417,273.716,0
1490137056.516,-195.941,2.652,118.959,-22.907,0
1490137056.516,-148.192,56.306,126.859,-251.228,0
1490137056.530,-73.242,127.583,198.637,186.062,0
1490137056.530,-163.583,46.113,165.390,147.619,0
1490137056.545,-200.174,24.092,91.706,-273.654,0
1490137056.545,-89.561,112.375,189.046,31.209,0
1490137056.546,-124.084,74.676,187.176,255.112,0
1490137056.546,-210.958,6.420,97.441,-188.089,0
1490137056.560,-119.194,92.503,151.660,-147.842,0
1490137056.560,-82.044,128.606,223.195,281.493,0
1490137056.575,-194.959,12.119,112.008,-28.107,0
1490137056.575,-155.939,63.455,116.472,-257.793,0
1490137056.576,-75.241,120.928,216.067,188.304,0
1490137056.576,-151.053,47.555,153.600,142.580,0
1490137056.590,-190.520,24.734,86.887,-276.921,0
1490137056.590,-84.866,133.268,189.527,29.341,0
1490137056.605,-120.301,77.708,184.362,258.977,0
1490137056.605,-204.599,10.131,99.556,-180.690,0
1490137056.606,-113.369,104.723,153.394,-143.330,0
1490137056.606,-83.456,114.770,212.146,269.651,0
1490137056.620,-204.277,-0.520,109.501,-29.220,0
1490137056.620,-161.633,59.601,114.708,-259.736,0
1490137056.635,-82.742,115.907,202.041,185.018,0
1490137056.635,-159.301,27.701,148.766,149.620,0
1490137056.636,-184.740,32.292,92.551,-270.958,0
1490137056.636,-86.637,123.753,187.259,28.143,0
1490137056.650,-123.549,66.465,195.750,258.605,0
1490137056.650,-201.605,13.598,100.031,-180.329,0
1490137056.665,-112.287,102.875,154.093,-147.513,0
1490137056.665,-91.674,112.459,214.221,268.845,0
1490137056.666,-201.971,3.934,117.380,-39.884,0
1490137056.666,-147.116,69.699,117.981,-253.032,0
1490137056.680,-78.214,118.181,219.192,192.208,0
1490137056.680,-158.043,43.761,140.721,148.231,0
1490137056.695,-191.840,27.552,99.953,-273.667,0
1490137056.695,-93.729,128.572,196.115,34.099,0
1490137056.702,-124.086,75.458,202.699,262.885,0
1490137056.702,-201.655,9.471,98.801,-190.417,0
1490137056.710,-109.850,88.976,155.956,-153.050,0
1490137056.710,-83.916,119.219,218.208,280.167,0
1490137056.725,-194.998,1.748,109.093,-36.139,0
1490137056.725,-141.363,69.850,112.161,-256.243,0
1490137056.726,-70.654,135.296,207.568,180.063,0
1490137056.726,-166.096,40.082,155.804,142.832,0
1490137056.740,-197.714,11.367,83.030,-271.934,0
1490137056.740,-82.796,114.766,183.885,36.625,0
1490137056.755,-115.034,85.083,200.051,261.159,0
1490137056.755,-191.623,9.653,102.522,-192.390,0
1490137056.756,-120.309,107.124,151.516,-145.546,0
1490137056.756,-84.636,121.554,194.127,266.642,0
1490137056.770,-195.064,-9.066,111.602,-43.134,0
1490137056.770,-135.605,64.545,123.179,-254.730,0
1490137056.785,-83.237,120.361,208.294,183.173,0
1490137056.785,-173.739,47.089,155.389,145.385,0
1490137056.786,-185.247,15.266,95.592,-279.943,0
1490137056.786,-71.829,129.761,190.699,31.492,0
1490137056.800,-126.940,67.623,196.895,255.532,0
1490137056.800,-210.085,5.754,99.713,-188.491,0
1490137056.815,-115.015,101.089,151.666,-137.855,0
1490137056.815,-102.159,117.790,216.978,276.311,0
1490137056.816,-212.879,3.099,115.675,-38.547,0
1490137056.816,-141.594,63.230,120.303,-257.649,0
1490137056.830,-65.998,139.953,221.847,196.866,0
1490137056.830,-157.454,26.604,160.905,142.507,0
1490137056.845,-172.069,30.929,104.736,-269.978,0
1490137056.845,-77.751,132.147,168.918,29.942,0
1490137056.846,-125.079,73.289,195.784,252.071,0
1490137056.846,-207.869,14.490,96.998,-183.545,0
1490137056.860,-117.216,99.930,152.721,-153.631,0
1490137056.860,-100.422,113.684,219.491,283.337,0
1490137056.875,-193.508,4.344,122.672,-36.260,0
1490137056.875,-148.100,61.536,114.228,-261.559,0
1490137056.876,-70.031,128.475,212.828,191.513,0
1490137056.876,-165.298,31.443,159.269,138.451,0
1490137056.890,-188.631,27.804,92.493,-274.423,0
1490137056.890,-67.270,146.335,192.437,34.682,0
1490137056.905,-124.262,74.690,187.477,258.536,0
1490137056.905,-213.791,2.098,88.800,-189.187,0
1490137056.906,-115.636,99.004,144.504,-139.762,0
1490137056.906,-90.726,109.003,210.942,278.140,0
1490137056.920,-203.013,-3.759,114.733,-38.169,0
1490137056.920,-146.587,62.896,118.029,-244.578,0
1490137056.935,-83.355,138.006,212.752,187.629,0
1490137056.935,-165.150,18.625,144.457,138.988,0
1490137056.936,-196.075,14.552,88.505,-279.369,0
1490137056.936,-87.516,134.567,176.230,39.968,0
1490137056.950,-122.207,71.483,203.989,259.282,0
1490137056.950,-195.501,8.151,92.742,-186.492,0
1490137056.965,-99.762,108.225,160.118,-144.749,0
1490137056.965,-83.712,121.967,212.931,271.863,0
1490137056.972,-200.446,7.455,115.956,-36.956,0
1490137056.972,-159.073,55.238,115.742,-260.314,0
1490137056.980,-79.942,118.134,203.366,189.056,0
1490137056.980,-166.431,26.611,160.530,146.312,0
1490137056.995,-195.202,22.763,93.148,-274.307,0
1490137056.995,-69.472,127.837,188.700,40.490,0
1490137056.996,-132.112,81.163,181.845,258.681,0
1490137056.996,-214.820,-4.002,92.088,-197.609,0
1490137057.010,-111.010,93.114,150.989,-135.517,0
1490137057.010,-92.521,118.114,216.061,277.766,0
1490137057.025,-193.188,11.508,112.522,-39.935,0
1490137057.025,-149.336,57.604,125.150,-249.234,0
1490137057.026,-89.264,121.210,213.616,190.322,0
1490137057.026,-160.210,30.375,145.280,132.824,0
1490137057.040,-195.238,24.769,96.336,-271.175,0
1490137057.040,-76.270,131.250,201.912,42.130,0
1490137057.055,-126.126,68.334,191.167,242.164,0
1490137057.055,-206.168,7.089,89.715,-196.814,0
1490137057.056,-104.620,119.703,156.964,-135.055,0
1490137057.056,-98.698,109.078,217.885,274.159,0
1490137057.070,-209.836,-11.646,96.506,-43.134,0
1490137057.070,-143.724,46.347,111.273,-256.544,0
1490137057.085,-78.207,123.981,210.786,196.610,0
1490137057.085,-168.683,35.256,152.279,141.267,0
1490137057.086,-188.717,8.703,88.383,-277.220,0
1490137057.086,-83.433,142.690,192.279,46.220,0
1490137057.100,-112.261,79.071,200.857,259.171,0
1490137057.100,-204.457,13.701,96.891,-197.642,0
1490137057.115,-108.298,100.768,154.806,-135.693,0
1490137057.115,-99.377,106.069,220.005,279.363,0
1490137057.116,-205.014,2.455,88.469,-52.890,0
1490137057.116,-138.674,70.946,134.195,-249.010,0
1490137057.130,-76.290,126.089,212.439,196.171,0
1490137057.130,-173.804,26.574,151.651,131.751,0
1490137057.145,-189.759,18.776,100.321,-275.905,0
1490137057.145,-85.399,142.187,196.984,42.874,0
1490137057.146,-116.346,78.691,192.762,256.780,0
1490137057.146,-204.597,6.758,89.586,-195.068,0
1490137057.160,-128.866,78.966,146.636,-135.986,0
1490137057.160,-90.530,116.266,216.271,277.128,0
1490137057.175,-214.511,19.440,112.541,-51.325,0
1490137057.175,-129.655,72.141,123.385,-253.556,0
1490137057.176,-71.176,126.510,210.347,195.660,0
1490137057.176,-166.349,35.843,151.163,132.520,0
1490137057.190,-182.041,19.937,90.693,-277.343,0
1490137057.190,-81.373,138.315,197.498,50.087,0
1490137057.205,-132.007,63.374,185.774,251.501,0
1490137057.205,-217.382,-10.058,93.335,-200.870,0
1490137057.206,-98.051,110.854,137.879,-134.444,0
1490137057.206,-97.174,117.442,224.516,271.618,0
1490137057.220,-202.602,-7.983,104.682,-52.044,0
1490137057.220,-149.931,68.728,122.463,-243.157,0
1490137057.235,-71.152,128.127,215.581,191.758,0
1490137057.235,-161.811,34.439,147.317,125.064,0
1490137057.242,-184.082,31.383,96.682,-281.437,0
1490137057.242,-81.520,128.110,197.953,46.801,0
1490137057.250,-120.584,71.944,186.976,257.591,0
1490137057.250,-211.074,7.173,96.186,-189.951,0
1490137057.265,-103.861,101.428,148.951,-135.889,0
1490137057.265,-82.130,104.467,209.887,284.339,0
1490137057.266,-210.188,-7.644,97.933,-55.581,0
1490137057.266,-150.927,66.961,113.048,-249.607,0
1490137057.280,-76.647,125.088,202.430,198.985,0
1490137057.280,-176.469,44.337,148.796,137.344,0
1490137057.295,-178.631,24.253,92.286,-278.828,0
1490137057.295,-62.153,138.517,201.945,58.580,0
1490137057.296,-118.742,87.003,188.373,248.838,0
1490137057.296,-198.959,4.393,104.083,-195.552,0
1490137057.310,-109.278,96.598,151.384,-138.816,0
1490137057.310,-85.692,112.416,201.657,288.133,0
1490137057.325,-215.788,3.869,114.981,-53.769,0
1490137057.325,-140.547,66.869,120.526,-251.347,0
1490137057.326,-67.479,118.044,212.473,194.544,0
1490137057.326,-169.219,42.244,143.872,124.911,0
1490137057.340,-184.459,31.548,103.676,-279.440,0
1490137057.340,-77.466,138.548,202.875,49.187,0
1490137057.355,-129.466,78.325,185.480,234.598,0
1490137057.355,-198.164,1.859,96.172,-193.228,0
1490137057.356,-109.654,100.650,150.484,-129.513,0
1490137057.356,-87.594,107.675,209.483,277.888,0
1490137057.370,-216.602,2.996,107.189,-61.901,0
1490137057.370,-147.973,75.806,112.322,-249.004,0
1490137057.385,-83.675,130.919,210.885,202.445,0
1490137057.385,-161.012,33.001,149.271,123.439,0
1490137057.386,-195.838,29.773,91.358,-283.967,0
1490137057.386,-85.891,126.033,198.407,54.301,0
1490137057.400,-126.353,61.815,189.390,255.903,0
1490137057.400,-196.506,10.417,101.506,-202.149,0
1490137057.415,-109.222,89.185,141.009,-128.269,0
1490137057.415,-94.511,122.869,217.477,285.313,0
1490137057.416,-205.335,10.287,112.842,-57.396,0
1490137057.416,-147.133,74.379,123.540,-247.099,0
1490137057.430,-90.891,120.932,216.273,196.118,0
1490137057.430,-149.727,48.722,152.373,115.999,0
1490137057.445,-174.904,29.734,88.555,-281.878,0
1490137057.445,-73.008,133.327,188.977,55.538,0
1490137057.446,-108.829,80.385,185.688,251.933,0
1490137057.460,-205.752,5.658,82.702,-217.417,0
1490137057.460,-103.236,107.053,151.746,-133.316,0
1490137057.461,-93.701,104.035,217.473,286.396,0
1490137057.461,-194.323,12.183,112.535,-53.052,0
1490137057.475,-138.036,65.392,117.231,-248.597,0
1490137057.475,-86.693,116.029,210.083,199.707,0
1490137057.490,-175.037,34.588,158.948,122.818,0
1490137057.490,-180.295,37.852,98.679,-278.316,0
1490137057.491,-64.928,130.827,173.700,66.340,0
1490137057.491,-137.759,74.673,201.063,242.035,0
1490137057.505,-206.577,7.411,86.143,-207.632,0
1490137057.505,-111.507,96.119,151.900,-133.673,0
1490137057.520,-81.489,103.721,214.208,279.038,0
1490137057.520,-211.046,8.499,102.307,-62.254,0
1490137057.521,-161.887,63.455,119.348,-249.137,0
1490137057.521,-84.735,115.707,219.560,200.528,0
1490137057.535,-174.268,29.472,155.724,118.493,0
1490137057.535,-177.174,38.779,91.805,-275.644,0
1490137057.550,-66.677,147.174,200.829,59.599,0
1490137057.550,-133.415,62.993,184.687,246.353,0
1490137057.551,-202.989,-4.164,89.410,-205.386,0
1490137057.551,-110.106,110.009,160.174,-120.571,0
1490137057.565,-94.188,105.319,216.940,282.559,0
1490137057.565,-201.216,-2.072,117.668,-53.770,0
1490137057.580,-128.002,73.640,121.025,-240.410,0
1490137057.580,-82.934,122.530,197.803,200.937,0
1490137057.581,-187.304,23.700,160.359,120.443,0
1490137057.581,-184.665,29.035,96.056,-288.653,0
1490137057.595,-73.113,122.108,188.923,55.895,0
1490137057.595,-122.113,72.816,189.108,247.869,0
1490137057.610,-199.918,12.802,94.874,-208.791,0
1490137057.610,-101.505,114.159,155.077,-120.591,0
1490137057.611,-92.688,114.979,205.377,276.218,0
1490137057.611,-202.600,-12.087,104.231,-62.180,0
1490137057.625,-151.286,56.938,112.214,-251.160,0
1490137057.625,-93.148,126.715,210.429,206.014,0
