timestamps,,,,,Marker
1490136960.459,-191.070,30.779,79.845,-242.727,0
1490136960.459,-84.499,133.797,162.211,-58.692,0
1490136960.474,-80.963,118.471,210.143,281.386,0
1490136960.474,-202.402,16.502,99.319,-122.392,0
1490136960.475,-110.069,96.127,136.465,-208.140,0
1490136960.475,-56.661,141.086,210.745,236.292,0
1490136960.489,-168.339,29.708,128.187,58.049,0
1490136960.489,-175.990,48.753,91.843,-287.776,0
1490136960.504,-65.837,133.995,217.355,119.647,0
1490136960.504,-128.398,76.288,177.473,210.461,0
1490136960.505,-187.163,21.805,79.133,-245.844,0
1490136960.505,-82.848,128.350,164.666,-69.540,0
1490136960.519,-93.211,110.032,204.868,277.061,0
1490136960.519,-200.296,23.842,97.466,-126.384,0
1490136960.534,-121.367,108.631,131.785,-219.972,0
1490136960.534,-64.859,135.822,216.084,236.272,0
1490136960.534,-181.043,17.260,133.784,57.213,0
1490136960.535,-170.251,61.718,93.718,-277.119,0
1490136960.549,-59.844,144.921,203.056,109.461,0
1490136960.549,-112.517,68.788,177.621,210.590,0
1490136960.564,-191.795,39.923,84.490,-244.014,0
1490136960.564,-76.013,137.675,174.822,-63.734,0
1490136960.565,-92.761,116.533,198.157,279.816,0
1490136960.565,-202.482,21.734,91.072,-130.799,0
1490136960.579,-139.571,88.703,123.974,-215.269,0
1490136960.579,-64.304,137.944,214.627,239.692,0
1490136960.594,-176.261,32.876,142.806,62.585,0
1490136960.594,-149.830,45.062,104.057,-275.490,0
1490136960.595,-46.218,140.226,206.551,118.334,0
1490136960.595,-116.472,104.192,168.464,205.390,0
1490136960.609,-196.169,12.022,58.514,-254.483,0
1490136960.609,-84.052,116.920,166.225,-63.728,0
1490136960.624,-87.983,132.361,199.733,279.903,0
1490136960.624,-201.066,9.628,95.996,-124.829,0
1490136960.625,-124.531,88.494,127.364,-216.894,0
1490136960.625,-64.676,148.281,211.933,247.637,0
1490136960.639,-182.614,37.648,129.423,50.552,0
1490136960.639,-146.365,40.705,87.645,-276.207,0
1490136960.654,-78.888,130.513,197.951,116.810,0
1490136960.654,-123.359,68.958,175.979,207.310,0
1490136960.655,-180.011,30.490,87.848,-246.302,0
1490136960.655,-77.278,124.714,152.651,-52.944,0
1490136960.669,-86.392,125.872,225.035,283.271,0
1490136960.669,-201.274,4.684,95.669,-126.611,0
1490136960.684,-127.615,81.272,130.496,-210.706,0
1490136960.684,-78.257,129.743,215.828,244.524,0
1490136960.685,-190.410,11.027,132.881,47.506,0
1490136960.685,-161.023,63.204,90.975,-284.941,0
1490136960.706,-63.204,123.108,193.760,125.937,0
1490136960.706,-120.926,81.045,190.653,216.482,0
1490136960.714,-193.379,34.188,86.979,-240.885,0
1490136960.714,-96.918,128.488,166.730,-54.932,0
1490136960.714,-90.311,120.410,209.060,279.597,0
1490136960.715,-201.330,-6.788,95.480,-130.031,0
1490136960.729,-117.386,90.665,133.748,-210.020,0
1490136960.729,-52.744,151.619,228.916,251.736,0
1490136960.744,-184.220,38.921,126.094,54.229,0
1490136960.744,-173.066,43.755,99.867,-273.226,0
1490136960.744,-70.822,151.889,204.298,126.212,0
1490136960.745,-133.903,68.777,166.405,205.115,0
1490136960.759,-193.637,12.125,86.304,-239.170,0
1490136960.759,-91.009,112.749,166.179,-48.781,0
1490136960.774,-98.761,118.903,212.724,287.763,0
1490136960.774,-198.867,14.316,95.803,-128.739,0
1490136960.775,-122.111,96.409,137.165,-213.855,0
1490136960.775,-64.908,136.316,201.257,247.351,0
1490136960.789,-178.002,28.509,139.414,50.057,0
1490136960.789,-178.066,29.899,91.042,-284.597,0
1490136960.804,-58.425,168.542,208.776,128.443,0
1490136960.804,-142.341,55.324,174.859,212.443,0
1490136960.805,-193.693,27.301,79.140,-248.645,0
1490136960.805,-71.277,132.529,181.174,-49.894,0
1490136960.819,-96.918,98.395,207.075,277.611,0
1490136960.819,-203.527,0.032,100.349,-129.616,0
1490136960.834,-123.065,90.416,133.815,-207.073,0
1490136960.834,-65.140,157.698,222.423,242.432,0
1490136960.835,-177.142,34.645,126.106,45.844,0
1490136960.835,-171.830,47.901,91.235,-284.311,0
1490136960.849,-56.392,147.230,201.740,124.694,0
1490136960.849,-134.601,51.818,169.176,206.315,0
1490136960.864,-201.971,41.118,84.202,-245.244,0
1490136960.864,-70.198,146.099,167.671,-53.280,0
1490136960.864,-75.883,113.689,207.357,285.081,0
1490136960.864,-197.650,11.156,87.329,-138.515,0
1490136960.879,-127.697,82.949,121.842,-212.460,0
1490136960.879,-64.180,150.363,229.950,248.821,0
1490136960.894,-161.717,38.005,136.355,48.202,0
1490136960.894,-144.306,69.171,99.992,-281.964,0
1490136960.895,-72.670,145.714,189.987,115.746,0
1490136960.895,-144.282,63.593,167.129,200.072,0
1490136960.909,-192.407,-1.874,87.805,-246.962,0
1490136960.909,-73.319,145.622,162.519,-59.405,0
1490136960.924,-94.255,112.962,196.917,277.061,0
1490136960.924,-193.508,12.968,89.152,-125.621,0
1490136960.924,-117.455,108.177,128.987,-210.715,0
1490136960.925,-68.105,135.902,218.717,247.417,0
1490136960.939,-184.843,30.774,131.977,48.458,0
1490136960.939,-153.138,63.234,103.778,-279.281,0
1490136960.954,-63.573,128.449,187.745,118.426,0
1490136960.954,-131.751,73.457,168.641,199.965,0
1490136960.955,-191.350,41.855,89.056,-248.288,0
1490136960.955,-71.750,117.190,174.971,-45.457,0
1490136960.969,-82.023,120.258,219.239,285.571,0
1490136960.969,-207.295,-1.924,90.429,-141.215,0
1490136960.970,-124.453,108.913,128.838,-202.888,0
1490136960.984,-75.955,144.620,228.070,249.085,0
1490136960.984,-179.203,30.501,125.590,43.970,0
1490136960.999,-154.413,39.187,77.940,-279.150,0
1490136960.999,-53.961,151.281,218.827,122.532,0
1490136961.000,-137.941,67.043,178.014,203.682,0
1490136961.000,-190.381,31.148,89.225,-253.292,0
1490136961.014,-81.455,140.654,176.149,-41.044,0
1490136961.014,-89.189,106.329,201.280,280.287,0
1490136961.029,-191.322,18.987,100.429,-126.622,0
1490136961.029,-115.928,90.294,134.528,-205.900,0
1490136961.036,-74.312,135.837,222.694,246.106,0
1490136961.036,-180.383,53.410,129.522,54.017,0
1490136961.044,-163.806,36.329,85.732,-291.138,0
1490136961.044,-89.851,146.587,201.304,127.445,0
1490136961.059,-133.728,77.010,167.865,203.800,0
1490136961.059,-172.462,37.498,92.712,-249.289,0
1490136961.060,-66.381,132.172,173.836,-50.477,0
1490136961.060,-90.545,116.898,204.688,284.189,0
1490136961.074,-210.775,-1.201,82.353,-135.386,0
1490136961.074,-121.610,92.299,138.232,-199.787,0
1490136961.089,-63.614,133.062,213.915,249.216,0
1490136961.089,-164.064,3.587,125.668,37.062,0
1490136961.090,-172.056,48.909,92.570,-281.095,0
1490136961.090,-62.808,128.896,208.602,134.556,0
1490136961.104,-136.248,75.883,171.656,206.241,0
1490136961.104,-179.586,37.631,78.929,-250.872,0
1490136961.119,-79.314,133.370,168.026,-46.436,0
1490136961.119,-96.368,122.334,212.978,278.578,0
1490136961.119,-197.446,5.230,100.168,-135.687,0
1490136961.119,-109.845,94.848,130.066,-209.008,0
1490136961.134,-69.811,124.518,211.920,247.680,0
1490136961.134,-180.523,40.501,128.146,43.329,0
1490136961.149,-169.062,56.039,95.986,-276.747,0
1490136961.149,-71.453,138.460,211.921,137.434,0
1490136961.149,-137.436,74.228,176.295,205.756,0
1490136961.149,-179.106,32.539,92.506,-254.390,0
1490136961.164,-76.855,122.736,165.040,-47.482,0
1490136961.164,-93.771,89.810,210.624,282.159,0
1490136961.179,-192.407,26.606,92.671,-137.780,0
1490136961.179,-112.016,115.856,134.541,-198.310,0
1490136961.180,-73.197,138.949,218.036,245.745,0
1490136961.180,-191.954,25.027,100.229,43.525,0
1490136961.194,-164.187,51.770,103.279,-288.133,0
1490136961.194,-59.027,131.125,207.998,132.278,0
1490136961.209,-132.527,80.939,178.741,197.863,0
1490136961.209,-178.868,31.935,91.467,-251.198,0
1490136961.209,-66.636,139.994,175.639,-42.199,0
1490136961.209,-87.953,109.214,204.449,275.963,0
1490136961.224,-195.546,17.030,79.267,-142.988,0
1490136961.224,-119.849,97.578,125.289,-210.725,0
1490136961.239,-62.451,141.972,219.023,255.822,0
1490136961.239,-181.664,13.391,127.044,34.308,0
1490136961.239,-158.437,51.891,101.426,-277.603,0
1490136961.239,-58.786,132.869,214.220,135.482,0
1490136961.254,-137.533,72.717,173.578,198.396,0
1490136961.254,-180.130,33.732,82.250,-255.927,0
1490136961.269,-80.131,148.631,162.042,-45.129,0
1490136961.269,-87.173,110.858,196.238,275.969,0
1490136961.270,-194.976,-1.189,87.358,-143.195,0
1490136961.270,-122.457,104.106,136.390,-196.343,0
1490136961.284,-66.989,131.353,199.799,255.948,0
1490136961.284,-189.261,13.265,120.348,44.752,0
1490136961.299,-155.511,56.037,100.160,-280.451,0
1490136961.299,-54.356,158.654,207.015,134.238,0
1490136961.299,-142.673,65.856,171.157,194.321,0
1490136961.299,-190.084,22.219,83.516,-255.166,0
1490136961.314,-79.953,137.929,173.081,-39.398,0
1490136961.314,-98.219,104.958,213.372,284.442,0
1490136961.329,-199.137,4.232,86.018,-138.002,0
1490136961.329,-122.403,86.605,124.582,-198.548,0
1490136961.329,-73.618,127.016,222.083,261.077,0
1490136961.330,-182.924,13.806,128.350,38.706,0
1490136961.344,-152.704,63.874,101.516,-288.404,0
1490136961.344,-63.012,147.769,204.698,130.115,0
1490136961.359,-131.785,72.242,173.069,200.221,0
1490136961.359,-194.357,39.757,86.079,-256.129,0
1490136961.360,-87.024,135.302,176.740,-38.136,0
1490136961.360,-95.940,103.625,190.617,288.236,0
1490136961.374,-194.071,-12.334,96.229,-137.275,0
1490136961.374,-102.860,105.979,145.950,-197.390,0
1490136961.389,-64.435,158.089,227.792,258.659,0
1490136961.389,-178.902,17.222,106.376,20.947,0
1490136961.389,-156.274,50.404,93.600,-279.341,0
1490136961.390,-59.693,151.245,215.299,145.024,0
1490136961.404,-140.856,80.501,172.178,197.979,0
1490136961.404,-180.405,32.904,85.023,-249.152,0
1490136961.419,-83.375,130.233,176.824,-36.791,0
1490136961.419,-108.541,93.825,204.079,282.347,0
1490136961.420,-189.630,17.228,91.613,-138.174,0
1490136961.420,-104.504,104.411,132.937,-203.948,0
1490136961.434,-57.641,128.426,219.102,256.406,0
1490136961.434,-166.472,25.620,129.393,32.330,0
1490136961.449,-171.046,64.842,88.931,-293.775,0
1490136961.449,-67.457,139.736,203.778,143.504,0
1490136961.449,-140.145,63.752,173.773,189.716,0
1490136961.449,-183.016,30.385,64.668,-255.923,0
1490136961.464,-65.847,132.946,181.639,-30.054,0
1490136961.464,-105.243,82.199,200.240,287.249,0
1490136961.479,-201.964,8.430,93.836,-145.073,0
1490136961.479,-116.984,87.003,135.807,-192.528,0
1490136961.479,-66.946,148.018,215.794,261.542,0
1490136961.480,-173.529,24.021,128.202,32.683,0
1490136961.494,-167.544,53.729,96.345,-287.221,0
1490136961.494,-78.861,145.751,208.043,144.126,0
1490136961.509,-122.308,78.029,178.292,198.428,0
1490136961.509,-171.611,33.973,76.324,-263.450,0
1490136961.510,-62.905,144.654,180.359,-37.259,0
1490136961.510,-89.428,107.038,210.511,281.012,0
1490136961.524,-203.510,8.996,89.137,-146.731,0
1490136961.524,-134.900,98.393,132.903,-190.739,0
1490136961.539,-77.128,128.725,216.346,254.106,0
1490136961.539,-180.409,19.603,131.386,32.431,0
1490136961.539,-153.921,56.084,98.498,-279.159,0
1490136961.539,-72.289,131.078,213.475,145.045,0
1490136961.554,-159.956,52.899,166.311,190.105,0
1490136961.554,-170.521,49.391,60.764,-253.201,0
1490136961.569,-80.167,144.080,192.975,-32.533,0
1490136961.569,-93.694,97.810,208.550,282.735,0
1490136961.570,-204.705,-9.013,90.261,-147.391,0
1490136961.570,-118.839,100.560,131.024,-197.678,0
1490136961.584,-78.577,121.704,216.624,262.032,0
1490136961.584,-178.305,13.531,122.484,35.694,0
1490136961.599,-153.605,63.131,96.301,-282.807,0
1490136961.599,-86.188,142.284,208.926,143.595,0
1490136961.600,-121.586,70.396,176.074,196.371,0
1490136961.600,-183.332,28.386,79.271,-264.329,0
1490136961.614,-79.413,123.991,181.035,-31.544,0
1490136961.614,-104.362,95.482,209.266,283.664,0
1490136961.629,-212.251,6.708,100.682,-146.193,0
1490136961.629,-106.428,87.259,140.727,-187.115,0
1490136961.629,-68.205,138.917,230.202,263.784,0
1490136961.629,-193.525,42.394,117.635,29.678,0
1490136961.644,-158.144,46.334,83.658,-278.075,0
1490136961.644,-83.620,141.329,191.455,142.580,0
1490136961.659,-127.456,56.818,166.614,199.918,0
1490136961.659,-175.970,36.788,84.464,-264.514,0
1490136961.660,-69.153,127.557,168.404,-29.448,0
1490136961.660,-94.921,111.169,186.686,289.564,0
1490136961.674,-193.803,13.714,100.291,-142.967,0
1490136961.674,-94.189,116.855,139.596,-197.525,0
1490136961.689,-78.069,118.379,215.962,263.016,0
1490136961.689,-182.300,21.519,122.618,26.882,0
1490136961.689,-158.976,56.673,98.223,-279.853,0
1490136961.690,-83.529,136.398,199.662,146.127,0
1490136961.704,-136.729,74.379,176.583,189.475,0
1490136961.704,-177.494,19.365,78.934,-266.857,0
1490136961.719,-61.963,107.064,173.844,-34.173,0
1490136961.719,-90.678,112.750,201.704,283.129,0
1490136961.719,-208.271,19.851,81.122,-157.932,0
1490136961.720,-120.946,87.501,134.911,-192.354,0
1490136961.734,-62.079,131.768,225.681,261.208,0
1490136961.734,-172.757,34.149,127.508,25.530,0
1490136961.749,-144.070,65.895,106.939,-283.505,0
1490136961.749,-69.312,154.013,199.705,143.919,0
1490136961.750,-137.898,51.764,164.456,185.617,0
1490136961.750,-184.179,24.437,81.378,-261.765,0
1490136961.771,-85.713,143.412,182.982,-33.970,0
1490136961.771,-96.222,104.958,189.742,292.911,0
1490136961.779,-196.478,-12.052,97.580,-155.791,0
1490136961.779,-101.583,115.933,132.987,-191.818,0
1490136961.779,-67.627,139.534,228.532,266.846,0
1490136961.780,-180.014,19.345,124.645,19.253,0
1490136961.794,-141.215,72.341,106.249,-284.872,0
1490136961.794,-62.851,153.727,213.073,147.032,0
1490136961.809,-143.165,65.016,170.842,190.978,0
1490136961.809,-189.162,33.014,88.647,-263.813,0
1490136961.809,-83.018,133.645,167.901,-26.795,0
1490136961.810,-99.773,92.248,201.955,279.857,0
1490136961.824,-198.824,-4.297,90.472,-152.218,0
1490136961.824,-104.248,110.041,137.230,-196.666,0
1490136961.839,-70.632,134.760,221.301,260.497,0
1490136961.839,-183.592,16.007,117.010,17.037,0
1490136961.840,-155.406,60.734,89.485,-283.310,0
1490136961.840,-66.944,146.312,206.987,151.608,0
1490136961.854,-143.564,66.544,167.175,195.988,0
1490136961.854,-185.035,32.664,84.957,-264.009,0
1490136961.869,-67.346,129.283,177.488,-24.287,0
1490136961.869,-93.641,111.316,203.112,280.057,0
1490136961.870,-188.725,1.180,96.906,-152.373,0
1490136961.870,-119.606,78.149,119.437,-186.406,0
1490136961.884,-61.467,136.912,232.762,265.540,0
1490136961.884,-181.484,41.530,129.503,22.234,0
1490136961.899,-146.148,68.784,99.019,-285.762,0
1490136961.899,-63.318,158.256,202.415,154.736,0
1490136961.900,-146.864,66.183,160.116,186.124,0
1490136961.900,-201.736,22.789,85.187,-255.977,0
1490136961.914,-78.257,114.243,169.318,-31.993,0
1490136961.914,-95.259,98.434,201.304,274.060,0
1490136961.929,-195.260,16.340,80.333,-150.939,0
1490136961.929,-112.090,111.462,140.775,-190.439,0
1490136961.930,-73.111,136.211,213.399,263.669,0
1490136961.930,-195.930,26.104,126.652,24.233,0
1490136961.944,-153.300,65.151,99.896,-280.809,0
1490136961.944,-64.513,145.426,219.747,150.172,0
1490136961.959,-144.035,54.101,162.695,188.590,0
1490136961.959,-190.761,12.944,84.445,-264.966,0
1490136961.960,-76.920,119.357,184.916,-19.657,0
1490136961.960,-69.809,110.924,188.440,288.823,0
1490136961.974,-199.374,33.616,101.020,-156.356,0
1490136961.974,-100.796,130.328,140.504,-196.231,0
1490136961.974,-65.067,144.872,228.074,267.534,0
1490136961.989,-200.657,15.371,125.945,21.048,0
1490136961.989,-151.659,53.520,98.666,-283.817,0
1490136962.004,-61.417,151.279,222.470,159.490,0
1490136962.004,-127.901,60.343,165.519,184.414,0
1490136962.005,-188.779,25.562,81.715,-271.053,0
1490136962.005,-88.488,126.295,180.981,-17.333,0
1490136962.019,-104.334,86.431,202.106,291.821,0
1490136962.019,-183.343,20.298,98.840,-150.063,0
1490136962.034,-118.532,112.541,140.699,-181.509,0
1490136962.034,-86.969,122.371,208.808,263.343,0
1490136962.034,-176.458,23.496,117.371,11.955,0
1490136962.034,-148.713,57.030,95.975,-284.537,0
1490136962.055,-73.741,150.810,206.293,152.880,0
1490136962.055,-144.422,66.292,164.829,183.579,0
1490136962.064,-175.699,27.580,65.860,-257.692,0
1490136962.064,-72.236,138.481,191.051,-20.771,0
1490136962.064,-97.903,83.613,203.230,280.027,0
1490136962.064,-189.389,-6.631,85.165,-158.413,0
1490136962.079,-104.222,126.553,145.263,-200.584,0
1490136962.079,-78.373,133.013,218.347,266.311,0
1490136962.094,-194.609,37.429,124.378,16.441,0
1490136962.094,-159.482,71.688,104.160,-278.140,0
1490136962.094,-59.651,126.237,213.258,155.683,0
1490136962.094,-142.150,66.495,159.905,178.247,0
1490136962.109,-201.379,20.016,73.850,-275.948,0
1490136962.109,-81.416,137.776,176.478,-15.354,0
1490136962.124,-101.480,89.228,197.409,279.629,0
1490136962.124,-201.848,13.682,91.117,-160.528,0
1490136962.124,-102.140,98.217,135.549,-186.041,0
1490136962.124,-56.598,143.588,223.667,275.393,0
1490136962.139,-176.050,6.681,126.571,24.494,0
1490136962.139,-155.236,62.542,102.685,-274.234,0
1490136962.154,-60.824,145.439,196.588,158.635,0
1490136962.154,-133.999,56.759,167.495,182.344,0
1490136962.155,-181.798,23.257,90.902,-263.246,0
1490136962.155,-74.839,133.956,196.190,-23.958,0
1490136962.169,-101.385,112.455,178.418,278.131,0
1490136962.169,-190.421,18.800,95.235,-162.860,0
1490136962.184,-114.488,100.261,130.238,-190.785,0
1490136962.184,-67.887,118.738,213.868,266.531,0
1490136962.184,-204.894,0.703,124.215,14.118,0
1490136962.184,-153.944,53.625,108.380,-274.905,0
1490136962.199,-66.099,155.363,206.697,152.631,0
1490136962.199,-135.354,82.682,165.012,179.108,0
1490136962.214,-175.772,41.584,83.250,-270.200,0
1490136962.214,-76.060,130.592,177.842,-19.950,0
1490136962.214,-104.555,86.480,203.795,283.570,0
1490136962.214,-187.405,11.913,97.312,-159.376,0
1490136962.244,-115.017,100.401,137.380,-190.884,0
1490136962.244,-84.266,137.784,225.512,267.981,0
1490136962.244,-183.171,30.097,125.193,14.397,0
1490136962.244,-149.173,71.006,100.360,-276.811,0
1490136962.245,-70.551,135.626,208.161,157.719,0
1490136962.245,-131.613,54.619,165.575,191.436,0
1490136962.259,-185.299,28.762,82.040,-268.908,0
1490136962.259,-93.808,121.846,169.436,-20.487,0
1490136962.274,-109.770,88.699,188.631,288.722,0
1490136962.274,-206.689,19.851,102.722,-155.499,0
1490136962.274,-101.140,103.821,137.520,-180.093,0
1490136962.275,-67.875,126.465,231.300,274.138,0
1490136962.289,-174.182,30.693,126.826,4.888,0
1490136962.289,-148.319,74.624,95.833,-279.344,0
1490136962.304,-66.656,146.784,211.072,155.578,0
1490136962.304,-147.199,49.651,172.484,182.126,0
1490136962.305,-184.676,37.665,96.684,-268.293,0
1490136962.305,-74.575,120.797,178.014,-25.639,0
1490136962.319,-110.849,81.259,200.717,279.902,0
1490136962.319,-194.753,31.301,95.917,-153.725,0
1490136962.334,-103.120,118.128,137.604,-190.559,0
1490136962.334,-81.064,145.895,214.842,272.887,0
1490136962.334,-195.397,8.862,110.219,-0.570,0
1490136962.335,-145.710,59.603,92.607,-277.547,0
1490136962.349,-68.999,131.942,198.912,165.274,0
1490136962.349,-151.894,45.629,167.396,187.360,0
1490136962.364,-191.623,-0.877,83.125,-266.298,0
1490136962.364,-83.269,137.827,199.471,-3.269,0
1490136962.364,-104.422,118.024,190.002,281.833,0
1490136962.364,-177.275,8.026,99.807,-155.006,0
1490136962.379,-106.118,107.300,130.558,-199.855,0
1490136962.379,-72.057,134.165,218.601,271.595,0
1490136962.394,-190.271,26.867,125.915,5.961,0
1490136962.394,-168.907,60.779,100.181,-276.255,0
1490136962.394,-69.341,133.129,207.260,163.211,0
1490136962.394,-145.071,54.980,156.752,183.300,0
1490136962.409,-187.107,5.939,84.464,-265.937,0
1490136962.409,-86.020,127.368,179.485,-11.988,0
1490136962.424,-113.291,84.942,198.389,274.950,0
1490136962.424,-187.251,19.161,90.249,-158.841,0
1490136962.424,-112.549,115.855,142.053,-181.449,0
1490136962.425,-70.166,139.347,232.459,277.491,0
1490136962.439,-177.352,30.845,121.537,8.974,0
1490136962.439,-143.309,76.911,91.925,-287.499,0
1490136962.454,-59.261,137.477,202.897,159.761,0
1490136962.454,-138.819,61.811,165.797,178.332,0
1490136962.454,-180.833,21.323,82.914,-271.997,0
1490136962.454,-75.830,142.860,186.462,-4.436,0
1490136962.476,-103.535,92.076,204.760,277.970,0
1490136962.476,-193.678,13.639,94.017,-159.385,0
1490136962.484,-115.299,98.163,138.531,-180.332,0
1490136962.484,-81.201,126.121,190.855,271.584,0
1490136962.484,-176.108,16.553,126.712,4.207,0
1490136962.484,-152.863,66.916,103.674,-277.224,0
1490136962.499,-51.409,144.405,222.593,173.574,0
1490136962.499,-150.595,73.915,160.488,169.696,0
1490136962.514,-178.786,49.973,81.476,-272.390,0
1490136962.514,-81.322,139.728,176.849,-14.096,0
1490136962.515,-106.787,97.464,201.395,272.338,0
1490136962.515,-194.701,15.044,89.449,-166.854,0
1490136962.529,-124.894,111.139,127.269,-178.530,0
1490136962.529,-74.374,112.681,218.049,277.044,0
1490136962.544,-183.134,18.701,111.170,14.174,0
1490136962.544,-149.723,55.425,93.253,-278.566,0
1490136962.544,-57.570,151.819,204.329,161.719,0
1490136962.545,-160.406,64.470,165.068,183.734,0
1490136962.559,-163.162,39.667,87.087,-269.856,0
1490136962.559,-78.265,131.390,174.274,-5.657,0
1490136962.574,-107.975,93.890,197.291,274.684,0
1490136962.574,-200.773,8.389,95.884,-166.560,0
1490136962.574,-103.014,111.514,144.164,-180.682,0
1490136962.574,-83.160,125.197,220.718,267.962,0
1490136962.589,-185.884,21.961,98.023,11.180,0
1490136962.589,-145.828,45.386,108.953,-270.423,0
1490136962.604,-65.976,152.438,199.497,163.609,0
1490136962.604,-155.236,60.545,160.902,190.183,0
1490136962.604,-180.330,19.156,89.728,-277.199,0
1490136962.604,-67.593,141.299,179.730,-7.626,0
1490136962.619,-104.296,115.714,201.850,274.683,0
1490136962.619,-190.804,15.941,88.363,-168.178,0
1490136962.634,-104.687,105.873,138.741,-182.692,0
1490136962.634,-86.940,122.341,225.968,282.890,0
1490136962.634,-199.043,12.351,114.269,1.193,0
1490136962.634,-160.984,66.731,104.224,-276.173,0
1490136962.649,-76.012,134.874,206.231,162.037,0
1490136962.649,-143.752,58.348,170.747,176.908,0
1490136962.664,-180.142,26.611,83.533,-260.944,0
1490136962.664,-66.750,132.598,179.919,-6.947,0
1490136962.664,-99.070,100.813,201.459,286.289,0
1490136962.665,-196.936,15.356,102.210,-159.122,0
1490136962.679,-104.603,108.410,140.317,-176.867,0
1490136962.679,-65.890,117.025,223.610,269.106,0
1490136962.694,-204.367,29.422,88.002,-7.579,0
1490136962.694,-160.286,92.463,111.273,-279.305,0
1490136962.694,-44.557,144.360,213.015,162.547,0
1490136962.694,-134.962,54.726,159.512,173.668,0
1490136962.709,-182.915,31.684,80.081,-278.310,0
1490136962.709,-61.048,144.340,185.981,-5.157,0
1490136962.724,-95.912,97.841,199.784,274.350,0
1490136962.724,-197.562,20.152,90.545,-170.309,0
1490136962.724,-109.089,89.683,135.332,-175.463,0
1490136962.724,-80.604,145.043,226.748,280.814,0
1490136962.739,-192.738,26.058,120.217,2.012,0
1490136962.739,-152.513,57.164,99.491,-268.962,0
1490136962.754,-70.783,140.319,204.374,162.942,0
1490136962.754,-139.111,68.274,164.152,176.531,0
1490136962.754,-174.801,39.592,81.593,-271.674,0
1490136962.755,-76.922,128.024,177.898,-3.783,0
1490136962.769,-108.517,101.576,204.004,270.372,0
1490136962.769,-210.070,-15.124,84.043,-172.417,0
1490136962.784,-122.461,100.156,132.507,-174.096,0
1490136962.784,-61.645,145.157,224.349,280.719,0
1490136962.784,-195.694,8.082,112.126,-9.082,0
1490136962.784,-162.269,71.277,106.359,-269.675,0
1490136962.799,-71.286,143.676,213.647,163.310,0
1490136962.799,-131.409,48.046,167.882,171.645,0
1490136962.814,-175.027,38.656,91.472,-270.744,0
1490136962.814,-68.547,138.057,187.915,-6.751,0
1490136962.814,-92.673,107.303,203.101,277.271,0
1490136962.814,-218.704,15.930,90.238,-171.013,0
1490136962.829,-102.006,101.400,140.287,-170.480,0
1490136962.829,-64.665,140.398,215.413,276.683,0
1490136962.844,-202.080,23.859,118.691,-1.217,0
1490136962.844,-147.917,74.645,101.735,-272.169,0
1490136962.844,-54.926,139.392,207.804,173.415,0
1490136962.844,-158.551,46.687,160.143,169.754,0
1490136962.859,-190.576,11.289,83.078,-267.287,0
1490136962.859,-75.183,139.117,168.107,-5.331,0
1490136962.874,-96.448,110.540,221.971,280.066,0
1490136962.874,-201.700,14.099,83.639,-178.348,0
1490136962.875,-111.750,94.404,124.043,-176.462,0
1490136962.875,-64.304,136.847,224.469,274.367,0
1490136962.895,-185.252,33.532,123.349,-1.047,0
1490136962.896,-136.856,79.325,108.547,-275.462,0
1490136962.904,-60.919,144.065,206.025,163.473,0
1490136962.904,-133.413,47.317,164.643,171.134,0
1490136962.904,-177.069,27.066,83.641,-268.469,0
1490136962.904,-79.931,134.350,188.005,7.037,0
1490136962.919,-111.556,103.257,206.990,275.324,0
1490136962.919,-216.299,8.420,93.858,-174.044,0
1490136962.934,-99.272,104.833,145.239,-167.908,0
1490136962.934,-87.370,121.672,217.552,272.773,0
1490136962.934,-190.202,34.962,112.558,-12.951,0
1490136962.934,-136.955,72.210,100.747,-270.836,0
1490136962.949,-66.378,147.739,209.864,162.224,0
1490136962.949,-156.034,38.657,147.341,166.272,0
1490136962.964,-179.917,36.103,89.952,-272.631,0
1490136962.964,-76.085,141.114,174.584,-2.257,0
1490136962.964,-101.841,99.941,199.157,276.053,0
1490136962.964,-194.789,18.397,93.284,-173.576,0
1490136962.979,-120.879,106.196,141.056,-169.154,0
1490136962.979,-68.014,130.616,219.843,280.777,0
1490136962.979,-190.432,17.183,116.633,0.367,0
1490136962.994,-137.903,52.116,103.988,-281.981,0
1490136962.994,-67.778,136.766,214.141,172.366,0
1490136963.009,-140.373,59.410,164.629,169.947,0
1490136963.009,-181.415,44.488,83.850,-260.983,0
1490136963.009,-64.526,140.534,182.111,4.914,0
1490136963.009,-114.761,85.666,196.507,268.788,0
1490136963.024,-203.224,24.291,90.369,-164.928,0
1490136963.024,-104.803,99.932,136.959,-166.098,0
1490136963.039,-77.388,131.229,226.206,267.680,0
1490136963.039,-199.731,20.861,89.120,-8.490,0
1490136963.039,-129.023,63.169,119.969,-275.219,0
1490136963.039,-65.394,132.804,211.968,167.325,0
1490136963.054,-137.690,70.168,159.898,169.414,0
1490136963.054,-181.903,33.412,77.422,-270.668,0
1490136963.069,-65.508,151.917,186.393,8.121,0
1490136963.069,-113.457,99.618,187.102,266.599,0
1490136963.069,-200.470,15.040,95.242,-172.791,0
1490136963.069,-124.604,112.436,138.163,-164.198,0
1490136963.084,-87.016,116.230,219.295,276.038,0
1490136963.084,-175.973,9.531,111.350,-1.081,0
