timestamps,,,,,Marker
1490136547.405,-2.784,192.560,204.213,187.079,0
1490136547.420,-68.277,129.588,193.585,206.428,0
1490136547.420,-143.932,57.980,79.323,-200.257,0
1490136547.421,-24.863,177.943,180.871,12.796,0
1490136547.421,-27.372,139.452,220.018,304.892,0
1490136547.435,-140.119,43.093,98.685,-95.741,0
1490136547.436,-88.892,140.156,131.998,-115.626,0
1490136547.450,0.617,196.526,226.025,280.012,0
1490136547.451,-107.739,70.996,134.034,36.589,0
1490136547.458,-110.899,90.947,88.980,-213.247,0
1490136547.458,-9.086,177.352,209.174,187.567,0
1490136547.465,-63.064,114.016,180.269,195.875,0
1490136547.466,-138.116,57.465,82.583,-206.085,0
1490136547.480,-15.794,176.437,162.300,43.289,0
1490136547.480,-28.513,163.467,223.165,292.245,0
1490136547.481,-149.035,72.367,107.090,-105.426,0
1490136547.481,-58.412,133.830,128.387,-124.559,0
1490136547.495,2.517,191.868,230.784,286.416,0
1490136547.495,-116.730,70.609,136.897,39.437,0
1490136547.510,-105.729,88.974,99.064,-213.126,0
1490136547.510,-8.531,198.604,209.247,164.299,0
1490136547.511,-74.289,109.055,183.356,214.532,0
1490136547.511,-150.153,59.775,82.951,-212.344,0
1490136547.525,-29.248,162.964,178.743,44.847,0
1490136547.525,-30.617,170.925,213.212,287.995,0
1490136547.540,-147.840,65.276,100.730,-108.221,0
1490136547.540,-65.703,136.602,124.058,-121.775,0
1490136547.541,-3.125,179.179,225.576,289.343,0
1490136547.541,-119.084,63.253,133.103,43.549,0
1490136547.555,-120.984,81.322,94.960,-202.241,0
1490136547.555,4.877,198.503,206.714,191.763,0
1490136547.570,-71.066,113.742,191.238,183.853,0
1490136547.570,-130.324,64.996,84.060,-212.105,0
1490136547.571,-17.400,177.030,179.373,49.197,0
1490136547.571,-29.154,144.040,195.812,284.180,0
1490136547.585,-155.077,57.765,101.009,-126.988,0
1490136547.585,-69.992,148.287,127.647,-109.603,0
1490136547.600,4.677,189.499,231.924,292.875,0
1490136547.600,-115.905,62.084,128.830,29.829,0
1490136547.601,-111.344,104.893,96.375,-210.971,0
1490136547.601,-5.073,182.905,209.954,189.918,0
1490136547.615,-73.042,125.311,176.879,190.638,0
1490136547.615,-141.763,48.104,75.572,-218.201,0
1490136547.630,-20.730,192.642,186.974,50.240,0
1490136547.630,-25.042,168.606,210.852,283.653,0
1490136547.631,-117.373,65.729,88.445,-118.080,0
1490136547.631,-57.073,144.964,127.626,-116.791,0
1490136547.645,3.463,195.391,228.560,290.770,0
1490136547.645,-115.110,72.677,125.290,30.787,0
1490136547.660,-106.810,89.288,90.622,-210.781,0
1490136547.660,-3.684,179.915,205.565,192.020,0
1490136547.661,-70.265,110.346,177.374,194.565,0
1490136547.661,-140.512,60.164,75.877,-214.854,0
1490136547.675,-10.754,180.295,176.112,42.027,0
1490136547.675,-13.903,169.109,213.416,264.706,0
1490136547.690,-137.215,59.279,85.193,-101.736,0
1490136547.690,-65.942,135.063,124.217,-113.858,0
1490136547.691,-3.966,187.659,228.472,291.961,0
1490136547.691,-119.634,62.481,100.433,21.963,0
1490136547.705,-126.074,74.117,98.907,-203.804,0
1490136547.705,2.263,174.008,213.399,205.807,0
1490136547.720,-48.245,113.029,182.335,191.457,0
1490136547.720,-143.032,47.529,76.702,-212.393,0
1490136547.721,-21.304,161.724,170.538,43.871,0
1490136547.721,-32.176,143.152,209.505,294.027,0
1490136547.735,-171.398,39.665,101.688,-118.469,0
1490136547.735,-85.879,113.096,136.744,-103.728,0
1490136547.750,-20.755,168.269,237.390,309.955,0
1490136547.750,-148.165,33.610,129.075,40.548,0
1490136547.751,-130.751,69.512,106.583,-195.470,0
1490136547.751,-30.059,156.829,198.138,185.007,0
1490136547.765,-96.222,74.413,191.014,217.924,0
1490136547.765,-160.855,38.184,102.097,-184.366,0
1490136547.780,-46.416,151.890,193.170,56.388,0
1490136547.780,-36.286,153.695,220.865,288.257,0
1490136547.781,-153.166,49.498,108.253,-111.326,0
1490136547.781,-100.480,103.694,130.867,-99.109,0
1490136547.795,-23.690,165.584,237.934,306.788,0
1490136547.795,-134.395,59.315,132.499,28.386,0
1490136547.810,-109.007,78.102,107.359,-201.465,0
1490136547.810,-35.927,173.868,216.432,203.224,0
1490136547.811,-73.768,117.530,186.191,186.470,0
1490136547.811,-132.836,68.369,91.392,-210.012,0
1490136547.825,-25.491,164.943,179.502,44.826,0
1490136547.825,-37.638,137.062,219.439,279.178,0
1490136547.840,-174.706,48.557,97.215,-106.989,0
1490136547.840,-68.999,132.781,136.935,-94.305,0
1490136547.841,-9.189,163.682,234.006,294.302,0
1490136547.841,-151.967,59.780,137.015,27.292,0
1490136547.855,-105.908,76.795,107.313,-204.159,0
1490136547.855,2.094,188.253,212.985,208.006,0
1490136547.870,-66.170,144.108,178.193,195.825,0
1490136547.870,-144.947,62.645,70.192,-215.897,0
1490136547.871,-30.063,167.996,175.985,48.007,0
1490136547.871,-44.604,160.670,223.371,291.185,0
1490136547.892,-148.472,44.868,92.060,-116.700,0
1490136547.892,-62.647,140.577,127.901,-105.594,0
1490136547.900,-4.108,187.410,238.671,294.061,0
1490136547.900,-137.585,64.925,132.581,25.271,0
1490136547.901,-91.250,104.734,89.823,-212.871,0
1490136547.901,6.913,196.094,214.895,181.439,0
1490136547.916,-69.463,104.242,164.219,203.742,0
1490136547.916,-144.852,59.319,97.940,-212.426,0
1490136547.930,-40.709,167.321,176.106,49.671,0
1490136547.930,-30.976,160.077,215.022,286.689,0
1490136547.931,-135.248,61.620,94.993,-123.678,0
1490136547.931,-68.788,138.234,132.196,-114.574,0
1490136547.945,0.137,189.667,230.109,297.668,0
1490136547.946,-133.064,39.166,133.743,31.327,0
1490136547.946,-128.350,99.313,102.331,-192.809,0
1490136547.960,24.307,233.693,210.237,190.193,0
1490136547.960,-31.039,165.414,187.218,178.150,0
1490136547.975,-109.435,97.830,75.694,-221.585,0
1490136547.975,11.938,210.788,158.961,45.300,0
1490136547.976,15.264,193.222,206.557,266.621,0
1490136547.976,-90.575,91.388,87.403,-155.340,0
1490136547.990,-29.871,164.471,119.793,-118.183,0
1490136547.990,44.151,222.030,218.917,288.675,0
1490136548.005,-79.478,126.233,115.247,12.301,0
1490136548.005,-88.918,132.910,84.987,-213.911,0
1490136548.006,22.372,204.584,191.371,179.581,0
1490136548.006,-38.158,143.597,168.281,163.080,0
1490136548.020,-116.580,94.679,71.208,-231.580,0
1490136548.020,6.741,200.124,171.203,45.556,0
1490136548.035,-6.517,178.881,202.579,270.883,0
1490136548.035,-112.176,62.529,81.246,-133.606,0
1490136548.050,-42.717,141.623,132.907,-110.967,0
1490136548.050,21.230,199.963,218.025,278.624,0
1490136548.051,-145.099,72.186,130.190,17.598,0
1490136548.051,-125.234,107.982,99.803,-216.063,0
1490136548.065,-1.217,192.087,221.621,202.011,0
1490136548.065,-69.022,128.030,179.988,178.662,0
1490136548.066,-131.628,68.281,77.298,-248.228,0
1490136548.066,-21.684,159.582,179.078,72.679,0
1490136548.080,-38.076,152.764,216.112,298.268,0
1490136548.081,-156.829,58.724,102.621,-124.729,0
1490136548.095,-74.205,126.354,134.779,-100.755,0
1490136548.095,-20.513,171.194,235.384,301.844,0
1490136548.096,-143.934,54.251,114.218,23.079,0
1490136548.096,-119.379,86.345,98.993,-208.705,0
1490136548.110,3.987,200.021,214.315,206.078,0
1490136548.110,-75.972,104.721,168.209,178.133,0
1490136548.125,-136.065,57.202,68.694,-201.040,0
1490136548.125,-26.723,196.567,203.456,71.825,0
1490136548.126,-44.634,150.600,222.509,286.890,0
1490136548.126,-148.577,37.966,94.100,-125.640,0
1490136548.140,-79.499,127.905,128.565,-95.252,0
1490136548.140,-20.560,166.289,228.048,266.608,0
1490136548.155,-130.939,62.080,128.398,32.120,0
1490136548.155,-102.436,82.390,100.910,-194.200,0
1490136548.156,2.564,180.688,224.052,214.143,0
1490136548.156,-79.385,105.572,186.832,184.418,0
1490136548.170,-133.756,81.633,75.798,-211.925,0
1490136548.170,-26.838,190.481,173.247,62.630,0
1490136548.185,-46.453,159.028,217.986,288.597,0
1490136548.185,-145.815,58.043,99.061,-121.861,0
1490136548.186,-59.477,115.834,127.897,-103.290,0
1490136548.186,7.398,175.614,228.738,305.378,0
1490136548.200,-121.924,47.803,123.314,12.603,0
1490136548.200,-107.330,100.063,102.872,-201.539,0
1490136548.215,3.987,182.447,192.672,214.605,0
1490136548.215,-79.581,135.713,194.667,174.517,0
1490136548.216,-147.023,63.732,76.804,-216.673,0
1490136548.216,-35.673,182.060,174.470,60.628,0
1490136548.230,-32.776,162.085,212.353,291.168,0
1490136548.230,-135.358,42.726,93.327,-135.816,0
1490136548.245,-58.097,91.160,139.753,-110.069,0
1490136548.245,-5.131,204.275,230.881,295.529,0
1490136548.246,-115.593,88.226,123.127,13.843,0
1490136548.246,-96.660,116.427,95.257,-199.432,0
1490136548.260,-16.916,192.509,215.919,211.749,0
1490136548.260,-91.743,115.037,178.655,179.601,0
1490136548.275,-146.223,56.164,90.921,-215.486,0
1490136548.275,-14.816,167.862,187.648,67.290,0
1490136548.283,-33.545,159.125,214.177,286.566,0
1490136548.283,-132.955,41.909,92.933,-126.517,0
1490136548.290,-55.261,113.661,143.543,-94.689,0
1490136548.290,-6.966,190.159,213.672,308.617,0
1490136548.305,-128.370,74.282,117.395,-0.901,0
1490136548.305,-113.207,119.847,95.869,-233.504,0
1490136548.306,-11.491,205.586,212.989,226.602,0
1490136548.306,-71.909,107.399,181.623,178.302,0
1490136548.320,-140.693,61.731,73.573,-217.395,0
1490136548.320,-14.844,166.790,192.481,72.446,0
1490136548.335,-17.282,156.928,209.485,277.080,0
1490136548.335,-131.345,43.336,90.365,-137.525,0
1490136548.336,-69.478,150.849,129.457,-101.920,0
1490136548.336,-13.049,180.572,231.386,306.879,0
1490136548.350,-138.324,86.177,116.638,3.185,0
1490136548.350,-94.030,108.981,99.435,-193.284,0
1490136548.365,6.728,183.107,204.625,210.986,0
1490136548.365,-74.316,101.207,174.478,168.359,0
1490136548.366,-135.706,46.747,81.597,-215.310,0
1490136548.366,-21.981,166.889,182.240,72.560,0
1490136548.380,-37.906,142.572,214.352,273.899,0
1490136548.380,-138.419,78.138,91.755,-137.247,0
1490136548.395,-73.841,135.495,131.355,-93.009,0
1490136548.395,-3.278,193.716,217.670,291.918,0
1490136548.396,-121.833,48.664,130.474,-7.551,0
1490136548.396,-110.585,84.999,99.332,-199.931,0
1490136548.410,-10.997,179.627,216.067,229.770,0
1490136548.410,-74.830,108.061,166.629,176.073,0
1490136548.425,-150.503,64.958,89.614,-213.045,0
1490136548.425,-22.424,173.107,191.352,72.300,0
1490136548.426,-37.485,124.686,224.901,284.874,0
1490136548.426,-147.995,60.113,102.045,-130.652,0
1490136548.440,-79.961,144.678,139.943,-86.698,0
1490136548.440,17.611,185.938,231.475,301.165,0
1490136548.455,-125.605,61.138,119.477,-5.713,0
1490136548.455,-96.312,106.789,101.813,-197.719,0
1490136548.456,-11.915,191.223,222.539,191.034,0
1490136548.456,-84.499,113.556,176.157,184.373,0
1490136548.470,-129.419,57.667,88.864,-204.786,0
1490136548.470,6.337,202.953,188.833,77.855,0
1490136548.485,-12.729,137.228,215.994,283.051,0
1490136548.485,-149.512,62.109,87.476,-136.147,0
1490136548.486,-58.253,152.597,128.471,-95.964,0
1490136548.486,14.034,193.794,232.338,296.828,0
1490136548.500,-130.135,61.185,125.833,1.511,0
1490136548.500,-111.741,109.962,94.582,-194.019,0
1490136548.515,-7.186,177.675,214.235,218.382,0
1490136548.515,-98.832,103.341,177.359,173.260,0
1490136548.516,-118.766,97.851,83.237,-221.965,0
1490136548.516,-2.427,182.064,192.597,76.473,0
1490136548.530,-32.328,160.649,211.822,263.429,0
1490136548.530,-157.932,53.486,93.851,-126.201,0
1490136548.545,-66.707,129.591,130.380,-94.399,0
1490136548.545,-6.870,172.946,229.149,301.262,0
1490136548.546,-131.558,53.288,124.099,4.460,0
1490136548.546,-106.918,104.975,105.119,-191.545,0
1490136548.560,7.450,171.521,213.668,222.057,0
1490136548.560,-85.509,107.733,170.038,174.575,0
1490136548.575,-139.794,71.613,85.618,-220.041,0
1490136548.575,-26.551,169.698,168.978,79.535,0
1490136548.576,-37.420,152.165,219.154,276.278,0
1490136548.576,-131.803,67.184,86.003,-134.715,0
1490136548.590,-54.748,130.072,131.459,-95.295,0
1490136548.590,-1.621,188.749,225.359,293.870,0
1490136548.620,-128.419,48.641,127.882,-11.683,0
1490136548.620,-108.225,115.049,103.124,-177.671,0
1490136548.621,-1.954,202.882,218.808,227.893,0
1490136548.621,-82.029,110.043,175.145,166.139,0
1490136548.622,-130.494,52.968,77.231,-226.112,0
1490136548.622,-7.540,180.228,182.608,91.175,0
1490136548.635,-36.879,149.848,219.972,280.292,0
1490136548.635,-142.131,43.560,83.619,-144.018,0
1490136548.636,-60.528,149.054,131.203,-91.822,0
1490136548.636,-9.159,183.377,236.614,290.196,0
1490136548.650,-142.202,39.716,118.646,-7.579,0
1490136548.650,-102.344,110.896,108.956,-200.012,0
1490136548.665,-10.397,194.050,218.339,219.932,0
1490136548.665,-67.329,112.726,179.889,167.398,0
1490136548.666,-144.225,59.395,61.174,-219.095,0
1490136548.666,-9.224,185.398,191.919,56.302,0
1490136548.680,-29.869,156.178,208.918,296.009,0
1490136548.680,-144.717,57.587,93.512,-133.051,0
1490136548.695,-59.289,148.371,140.529,-87.205,0
1490136548.695,-17.359,178.913,231.537,296.899,0
1490136548.696,-120.165,52.714,125.260,-8.452,0
1490136548.696,-92.735,95.897,102.541,-196.689,0
1490136548.710,-18.930,185.559,214.085,215.951,0
1490136548.710,-90.949,105.218,165.840,166.409,0
1490136548.725,-128.295,66.391,84.714,-211.927,0
1490136548.725,-21.097,177.976,190.432,82.121,0
1490136548.726,-32.182,165.679,210.091,270.823,0
1490136548.726,-148.728,51.594,78.977,-144.953,0
1490136548.740,-67.713,134.184,143.283,-83.138,0
1490136548.740,8.931,213.625,225.566,272.667,0
1490136548.755,-125.668,45.352,126.175,-7.616,0
1490136548.755,-112.528,107.088,100.235,-194.720,0
1490136548.756,2.109,187.206,205.429,222.674,0
1490136548.756,-88.666,104.540,166.123,164.821,0
1490136548.777,-165.865,49.290,81.238,-204.602,0
1490136548.777,1.576,187.421,171.760,84.337,0
1490136548.785,-36.799,163.359,216.798,271.835,0
1490136548.785,-137.481,63.466,91.010,-143.504,0
1490136548.786,-42.470,139.975,135.674,-92.976,0
1490136548.786,-2.003,157.554,225.882,303.553,0
1490136548.800,-134.646,79.682,130.609,-0.913,0
1490136548.800,-92.304,126.870,109.317,-198.080,0
1490136548.815,11.790,173.973,223.293,229.520,0
1490136548.815,-83.794,126.420,177.909,160.660,0
1490136548.816,-129.129,68.930,77.915,-226.629,0
1490136548.816,-25.024,193.063,186.554,84.047,0
1490136548.830,-33.016,115.082,211.594,269.241,0
1490136548.830,-136.211,80.253,92.291,-155.301,0
1490136548.845,-61.030,152.782,149.402,-71.765,0
1490136548.845,-7.375,199.013,235.372,307.601,0
1490136548.846,-124.572,68.001,88.271,-11.165,0
1490136548.846,-95.044,105.181,110.428,-196.601,0
1490136548.860,-9.656,174.786,221.542,220.157,0
1490136548.860,-91.874,61.164,163.967,169.530,0
1490136548.875,-148.313,79.806,86.330,-214.910,0
1490136548.875,7.785,210.704,191.053,81.176,0
1490136548.876,-26.514,144.519,206.149,269.677,0
1490136548.876,-145.435,54.163,96.143,-141.753,0
1490136548.890,-52.620,173.221,138.720,-100.957,0
1490136548.890,2.066,172.174,224.272,316.485,0
1490136548.905,-132.600,23.535,115.800,-6.840,0
1490136548.905,-104.298,116.275,103.642,-196.487,0
1490136548.906,-5.627,191.558,218.893,227.111,0
1490136548.906,-92.774,104.803,163.901,158.488,0
1490136548.920,-97.520,57.452,70.856,-221.180,0
1490136548.920,10.517,217.039,190.232,88.965,0
1490136548.935,-21.000,131.115,188.586,272.001,0
1490136548.935,-138.986,89.124,102.830,-151.707,0
1490136548.936,-30.617,175.820,133.133,-95.450,0
1490136548.936,20.147,172.503,216.389,293.203,0
1490136548.950,-112.934,61.686,115.363,-16.385,0
1490136548.951,-67.320,147.290,88.959,-202.658,0
1490136548.951,13.531,211.525,204.367,218.535,0
1490136548.965,-75.355,101.793,163.879,159.191,0
1490136548.965,-154.604,64.884,85.700,-218.745,0
1490136548.980,-7.586,175.096,181.877,89.399,0
1490136548.980,-28.504,140.446,203.073,267.652,0
1490136548.981,-153.962,33.018,97.181,-140.947,0
1490136548.981,-76.182,158.905,141.602,-77.588,0
1490136548.995,0.462,190.180,218.107,285.771,0
1490136548.995,-130.659,81.244,117.654,-35.378,0
1490136549.010,-109.429,110.073,103.498,-169.490,0
1490136549.010,8.533,178.930,228.390,245.106,0
1490136549.011,-86.057,108.829,180.052,163.269,0
1490136549.011,-148.375,65.151,83.039,-227.861,0
1490136549.025,-24.373,169.025,185.327,81.793,0
1490136549.025,-49.314,148.564,197.465,272.526,0
1490136549.040,-152.334,40.836,101.181,-147.315,0
1490136549.040,-62.260,148.913,148.986,-79.194,0
1490136549.041,-28.434,200.055,233.918,305.011,0
1490136549.041,-115.615,62.430,117.700,-16.530,0
1490136549.055,-93.914,109.039,102.139,-197.343,0
1490136549.055,2.315,177.664,225.486,230.952,0
1490136549.070,-92.256,106.056,172.765,157.792,0
1490136549.070,-137.333,65.983,83.718,-218.180,0
1490136549.071,-14.363,178.545,192.764,96.373,0
1490136549.071,-47.618,151.288,200.866,268.744,0
1490136549.085,-151.513,49.937,93.079,-150.402,0
1490136549.085,-58.410,141.925,146.389,-71.350,0
1490136549.100,-2.466,178.115,228.500,304.044,0
1490136549.100,-126.074,48.306,116.083,-10.141,0
1490136549.101,-81.470,118.903,89.761,-215.962,0
1490136549.101,-9.127,210.857,224.890,250.573,0
1490136549.115,-82.833,119.080,168.174,155.599,0
1490136549.115,-134.597,80.653,90.025,-217.146,0
1490136549.130,-21.433,192.915,193.357,85.343,0
1490136549.130,-36.161,127.961,206.471,269.131,0
1490136549.131,-146.481,65.789,95.291,-145.587,0
1490136549.131,-37.528,138.655,151.339,-78.570,0
1490136549.145,-2.397,180.233,227.926,299.027,0
1490136549.145,-128.462,63.335,115.984,-12.042,0
1490136549.160,-86.263,121.994,102.688,-195.111,0
1490136549.160,4.664,200.477,222.775,232.332,0
1490136549.161,-95.996,101.886,160.842,148.195,0
1490136549.161,-144.057,61.963,81.732,-221.505,0
1490136549.175,-24.685,191.260,190.505,99.504,0
1490136549.175,-14.597,153.566,202.815,257.774,0
1490136549.190,-130.074,45.329,86.227,-149.381,0
1490136549.190,-49.836,146.604,137.107,-67.569,0
1490136549.191,0.015,161.906,216.379,301.931,0
1490136549.191,-135.164,57.854,101.916,-20.467,0
1490136549.205,-103.436,124.266,117.083,-201.706,0
1490136549.206,-17.884,187.947,214.494,233.340,0
1490136549.220,-88.643,103.754,175.095,153.747,0
1490136549.220,-123.731,83.099,87.921,-222.008,0
1490136549.221,-15.414,172.952,190.778,91.274,0
1490136549.221,-34.847,132.699,200.002,265.985,0
1490136549.235,-147.604,52.718,82.629,-159.163,0
1490136549.235,-57.019,134.335,141.078,-66.643,0
1490136549.250,-2.867,158.224,226.174,307.150,0
1490136549.250,-133.688,66.821,117.276,-25.416,0
1490136549.251,-111.333,120.303,90.790,-189.759,0
1490136549.251,-0.036,185.032,227.844,231.072,0
1490136549.272,-91.020,92.073,157.897,153.110,0
1490136549.272,-132.821,71.840,73.386,-246.248,0
1490136549.280,-15.502,182.902,190.525,104.680,0
1490136549.280,-34.074,149.048,219.631,286.463,0
1490136549.281,-135.003,44.110,96.241,-158.084,0
1490136549.281,-49.189,143.721,121.685,-74.360,0
1490136549.295,-20.869,200.180,232.695,300.406,0
1490136549.295,-134.135,62.765,113.351,-25.407,0
1490136549.310,-96.293,101.609,98.660,-198.994,0
1490136549.310,2.128,189.813,218.126,232.379,0
1490136549.311,-100.775,101.159,154.604,149.839,0
1490136549.311,-111.206,81.883,85.816,-221.380,0
1490136549.325,-13.267,185.357,200.090,95.440,0
1490136549.325,-50.371,160.580,211.166,257.391,0
1490136549.340,-142.350,59.726,97.716,-158.258,0
1490136549.340,-55.590,143.562,156.457,-64.096,0
1490136549.341,-11.910,176.927,228.108,290.818,0
1490136549.341,-126.945,73.313,114.819,-48.293,0
1490136549.355,-98.225,117.207,102.529,-179.407,0
1490136549.355,-2.680,191.191,213.300,241.846,0
1490136549.370,-91.925,99.945,163.795,149.489,0
1490136549.370,-141.673,61.002,80.054,-214.878,0
1490136549.371,-12.525,177.819,197.407,101.766,0
1490136549.371,-42.160,126.478,215.667,272.364,0
1490136549.385,-170.734,44.806,91.790,-158.503,0
1490136549.385,-53.153,125.481,129.131,-66.869,0
1490136549.400,-12.891,178.189,231.584,305.885,0
1490136549.400,-134.382,64.489,122.828,-30.280,0
1490136549.401,-97.120,119.307,104.865,-185.389,0
1490136549.401,18.860,204.840,225.217,233.130,0
1490136549.415,-75.082,120.741,167.525,136.461,0
1490136549.415,-132.579,70.039,76.062,-222.767,0
1490136549.430,-6.240,182.687,204.081,105.777,0
1490136549.430,-36.099,134.812,214.730,261.984,0
1490136549.431,-141.404,73.287,78.845,-159.092,0
1490136549.431,-40.765,153.009,146.905,-87.171,0
1490136549.445,10.492,193.487,232.790,313.269,0
1490136549.445,-135.061,67.767,112.391,-28.375,0
1490136549.460,-101.392,104.195,107.410,-187.893,0
1490136549.460,-7.257,178.692,215.173,238.252,0
1490136549.461,-93.645,98.083,157.796,148.338,0
1490136549.461,-137.540,85.490,74.295,-213.217,0
1490136549.475,-1.186,180.104,182.788,106.748,0
1490136549.475,-49.322,139.051,197.450,270.359,0
1490136549.490,-151.533,40.090,84.277,-165.803,0
1490136549.490,-39.110,160.303,127.542,-76.429,0
1490136549.491,-10.730,188.650,240.062,303.237,0
1490136549.491,-122.070,68.603,113.089,-26.626,0
1490136549.505,-92.220,101.823,95.212,-191.339,0
